time_element,username,post_text,thread_page
6:25 PM,TechFan88,  mxraider said:       Tahj has 101 yards on 10 carries….    Click to expand...  We have to mix it up they are looking for the run.,28
6:25 PM,mxraider,"  jbryanford said:       Joey has gotten us more real D1 players... can't wait for these next two classes and hopefully the portal... to get us more real D1 difference makers....  The slot guy who can't be covered.... NFL draft picks on teh OLine..... the first round receiver.... rush ends who scare the QB and keep their coaches up at night...  The DB that makes the interception....  We are better and compete more across the board, but we are rarely really better tahn the talent across from us yet.   Need to hold em to three here hopefully.    Click to expand...  Wait til next year!!!!!!!!!!!!!!!",29
6:26 PM,MJ Red Raider,Went to dinner what’s been happening?  As soon as I turned it back on we threw a pick,29
6:26 PM,jbryanford,"I'm sure they are protecting him, but they don't run Plumlee enough. Thankfully.",29
6:26 PM,mxraider,Lux sux,29
6:26 PM,kswid27,"  AustinRaider6 said:       UCF has a poor defense and we’ve put up 14 in almost 3 Qs.  Whatever the excuse is, in the 2nd year Kittley’s offense has not been up to snuff.    Click to expand...  Receivers suck, QB is hurt. Legitimate excuses, but sometimes the play calls make no sense",29
6:26 PM,J. Ramirez,NO GOOD AHHHH,29
6:26 PM,mxraider,  TechFan88 said:       We have to mix it up they are looking for the run.    Click to expand...  K,29
6:27 PM,B. Golan,LFG   Offense needs to go score here,29
6:27 PM,Time To Win,  mxraider said:       Wait til next year!!!!!!!!!!!!!!!    Click to expand...  That’s our battle cry!,29
6:27 PM,DWDJR,"  jbryanford said:       We are better and compete more across the board, but we are rarely really better tahn the talent across from us yet.    Click to expand...  Stop. He took over a 7-6 team and in 2 years is clawing for his life to get to 6-6. Thats not being better. Thats fighting to be net neutral.",29
6:27 PM,TechFan88,Ok break there. Run the ball and clock. Score.,29
6:27 PM,NYRaider,   ,29
6:27 PM,J. Apodaca,big break. Defense has done well to get off the field situationally.,29
6:27 PM,Whiterock H0rn,LOL - wish we had some points from at least one of those first two drives.,29
6:27 PM,mattcal,Doink,29
6:27 PM,jopritch,WHAT A F*CKING MISS!!!,29
6:27 PM,Dabox23,Boy we needed that.  Some STs luck.,29
6:27 PM,GunsUp5,NOOO GOOD!,29
6:27 PM,DWDJR,Time to put some damn points up offense. Defense is giving you your chances.,29
6:27 PM,Time To Win,Anybody can kick it through hitting the upright takes talent.,29
6:27 PM,MJRaider,  B. Golan said:       LFG  Offense needs to go score here    Click to expand...  Good one.,29
6:28 PM,jbryanford,  mxraider said:       Wait til next year!!!!!!!!!!!!!!!    Click to expand...  Well they can't magically appear on this roster....... but the talent is deeper and better than when he took over... zero doubts... we are much more competitive game to game since he took over... no doubts...  We aren't close to being a complete team or there..... no doubt....  but if stars start to trend our way with the play on the field... we will make more of those key plays in games to get that separation.,29
6:28 PM,Bettycawkder,Run the ball?,29
6:28 PM,KRaider,Lucked out on the shanked FG.,29
6:28 PM,parlayraider81,We have caught some big breaks this game..,29
6:28 PM,TechFan88,  mxraider said:       K    Click to expand...  It was sarcasm.   That's what Kittley and McQuire said before on why we didn't run Brooks more.,29
6:29 PM,mxraider,UCF to Tech:  Please win the game…    Tech:   ,29
6:29 PM,Hal Apeno,UCF likes the DONG,29
6:29 PM,parlayraider81,Does it seem our passing game is more effective with Morton rolling out?,29
6:29 PM,tbp59,Perhaps we’ll get some of the OU game karma,29
6:30 PM,TechFan88,  B. Golan said:       LFG  Offense needs to go score here    Click to expand...  Speed option with a QB with a bad shoulder coming right up.,29
6:30 PM,Bettycawkder,  parlayraider81 said:       We have caught some big breaks this game..    Click to expand...   So have they.,29
6:30 PM,Time To Win,Not the same arm as 1st half.,29
6:31 PM,mxraider,  jbryanford said:       Well they can't magically appear on this roster....... but the talent is deeper and better than when he took over... zero doubts... we are much more competitive game to game since he took over... no doubts...  We aren't close to being a complete team or there..... no doubt....  but if stars start to trend our way with the play on the field... we will make more of those key plays in games to get that separation.    Click to expand...  Cool. The world is littered with talented teams that lose. I don’t want a coaching staff that needs superior talent to win. I want one that can take yours and beat his and take his and beat yours.,29
6:31 PM,redraider15,Why are we throwing bubble screens to the slowest player on our offense?,29
6:31 PM,Centex48,"Ah yes, the sideways pass to the 7 foot tight end. Brilliant.",29
6:31 PM,mattcal,Offensive scheme is just bad.,29
6:31 PM,NYRaider,John Harris let out the most savage UGHHH on that screen to Tharp.,29
6:31 PM,DWDJR,Absolutely pathetic half from this offense.,29
6:31 PM,CumberlandBlues,flare screen to a slow TE. Yeah.,29
6:31 PM,Guardians4312,Holy hell throw the flag PLEASE,29
6:31 PM,Tortilla_Lord,I ****ing hate Kittley,30
6:31 PM,TechFan88,0-4 passing on 3rd down....,30
6:31 PM,bustossa,Dude the blocking again!!!!!!,30
6:32 PM,hawkspur,Just Kittley things.,30
6:32 PM,ttuboat,That’s a pi man,30
6:32 PM,kswid27,  Guardians4312 said:       Holy hell throw the flag PLEASE    Click to expand...  Dude tackled him before the ball was close,30
6:32 PM,Time To Win,Is it illegal to throw the ball beyond the sticks???,30
6:32 PM,Jordon232,  CumberlandBlues said:       flare screen to a slow TE. Yeah.    Click to expand...  Makes 0 sense I don’t get it😂,30
6:32 PM,MJ Red Raider,   ,30
6:32 PM,GunsUp5,Offense is just so bad,30
6:32 PM,mxraider,"  redraider15 said:       Why are we throwing bubble screens to the slowest player on our offense?    Click to expand...  What do you want them to do, give to the RB averaging 10 yards a carry?",30
6:32 PM,jbryanford,  DWDJR said:       Stop. He took over a 7-6 team and in 2 years is clawing for his life to get to 6-6. Thats not being better. Thats fighting to be net neutral.    Click to expand...  hahahahahah....... you hate life and can't really recognize the difference in depth and play on the field.. .its ok. You can't be good at everything.,30
6:32 PM,bustossa,Sounded like Pi on the play callkng,30
6:32 PM,GrimTrader,  Centex48 said:       I’ve been watching Tech too long to believe this will happen.    Click to expand...    ,30
6:32 PM,Used2BScooterTX,Did we just run a third and six play with our best player on the sideline?,30
6:33 PM,Path Man,Hurry up strikes again. Please stop ‘going tempo”!,30
6:33 PM,txtechx,quick 3 and out. Good gosh. The second half has been a no show for the offense.,30
6:33 PM,mattcal,"  bustossa said:       Dude the blocking again!!!!!!    Click to expand...   Blocking wasn’t that bad, threw it to a slow TE with a mismatch in numbers. They had basically a free defender on that side.",30
6:33 PM,chaseallen_44,Stop running fûcking screens. Flat out stupid shit. Absolutely kills the drive after a 4 yard gain on first down.,30
6:33 PM,Horton570,I’m so sick of seeing the screens. Gets blown up every single time.,30
6:33 PM,DWDJR,Nobody is scoring right now but they are significantly closer. We are lucky to get a single first down on these drives. They are still moving the ball.   This program refuses to have both sides of the ball play well at the same time.,30
6:33 PM,jopritch,Announcer saying “good coverage” is just trash. FS2 is garbage.,30
6:34 PM,jbryanford,"  mxraider said:       What do you want them to do, give to the RB averaging 10 yards a carry?    Click to expand...  Not getting the ball to Brooks on that drive was just dumb... and that is where the coach is going to have to mature and make a decision at the end of the season in the opinion of many of us for sure....... we need a better, more experienced OC....",30
6:34 PM,wreckem1959,Our wide receivers can’t block,30
6:34 PM,KCAB,"As many flags that have been thrown this game, that should have 100% been a PI.",30
6:34 PM,MJRaider,We don’t deserve Tahj Brooks.  He should sit out next week.,30
6:34 PM,TechFan88,  redraider15 said:       Why are we throwing bubble screens to the slowest player on our offense?    Click to expand...  Oh so you think we should send the 6'9 TE downfield rather than throw it to him in the flat?  Sure the rules say get 10 yards. But you got to get the defense moving side to side.,30
6:34 PM,Estebanito,The Brand is struggling to beat a directional school from Florida to hopefully play for a useless 6 win bowl game,30
6:34 PM,TTwin,  mxraider said:       Tahj has 101 yards on 10 carries….    Click to expand...  So let's pass,30
6:34 PM,aybuddy777,Alright defense. It appears that we're on like the 11th game in a row of waiting for 2022-OSU Morton to show up. You're going to have to win this game.,30
6:34 PM,DWDJR,  jbryanford said:       hahahahahah....... you hate life and can't really recognize the difference in depth and play on the field.. .its ok. You can't be good at everything.    Click to expand...  Takes over a 7 win team*  Has 5 wins*  WE ARE BETTER AND YOURE TOO STUPID TO SEE IT  Sorry sir. But somebody in this exchange is a downright idiot and it ain’t me.,30
6:34 PM,TechRocks,Kittley insists on that WR/TE screen that gets one yard. Our WR screen plays are utter crap. Our receivers cannot block worth a damn. Then we fubar the 3rd and 6 play. Kittley just needs to trash his beloved WR screen from this offense,30
6:34 PM,SoCal Raider,"  NYRaider said:       John Harris let out the most savage UGHHH on that screen to Tharp.    Click to expand...  He’s been doing that for 35 years and frankly, I’ve always found it annoying.  He was way worse doing that during the Jack Dale years.",30
6:34 PM,Froda,Need to feed the power running game next drive. I’m looking for a turnover 2nd play here.,30
6:34 PM,SwampRayder,Never ever ever ever ever…ever…underestimate Kittley‘s ability to fvck a drive with a screen.,30
6:34 PM,bustossa,"  mattcal said:       Blocking wasn’t that bad, threw it to a slow TE with a mismatch in numbers. They had basically a free defender on that side.    Click to expand...  …only listening",30
6:34 PM,ConjugalVisits,Empty backfield on 3rd and 6. Ok guys…no run coming. Pfft,30
6:34 PM,Hammerof1God,Win or lose this is just a very poor product.,30
6:34 PM,chaseallen_44,Bob Mills is more exciting than the offense this half.,30
6:35 PM,Loreeo,You gotta wonder if Joey hates the call too. He looks stone faced and arms crossed before the play and you almost know it isn’t going to succeed,30
6:35 PM,Techbassn,Remember the stuff we were doing before half with our fast receiver? Yeah let’s go back to that,31
6:35 PM,Bettycawkder,Just two average teams seeing who can fuk up a win or a loss.,31
6:35 PM,TechFan88,Defense trying to overcome Kittley. Bless them.,31
6:35 PM,DWDJR,LETS GOO DEFENSE  We have somehow entirely flipped the line of scrimmage this half.,31
6:35 PM,Rolf C,DEFENSE!!,31
6:35 PM,Centex48,Thank you pass rush. You finally came through when we needed you. 🙌,31
